ah_full_company,ah_full_current_away_or_under,ah_full_current_home_or_over,ah_full_current_line_or_draw,ah_full_live_away_or_under,ah_full_live_home_or_over,ah_full_live_line_or_draw,ah_full_open_away_or_under,ah_full_open_home_or_over,ah_full_open_line_or_draw,ah_half_current_away_or_under,ah_half_current_home_or_over,ah_half_current_line_or_draw,ah_half_live_away_or_under,ah_half_live_home_or_over,ah_half_live_line_or_draw,ah_half_open_away_or_under,ah_half_open_home_or_over,ah_half_open_line_or_draw,away_cn,away_rank_or_stage,away_score,away_tw,bj_time,euro_full_company,euro_full_current_away_or_under,euro_full_current_home_or_over,euro_full_current_line_or_draw,euro_full_live_away_or_under,euro_full_live_home_or_over,euro_full_live_line_or_draw,euro_full_open_away_or_under,euro_full_open_home_or_over,euro_full_open_line_or_draw,euro_half_current_away_or_under,euro_half_current_home_or_over,euro_half_current_line_or_draw,euro_half_live_away_or_under,euro_half_live_home_or_over,euro_half_live_line_or_draw,euro_half_open_away_or_under,euro_half_open_home_or_over,euro_half_open_line_or_draw,future_ah_line_hint,future_total_line_hint,home_cn,home_rank_or_stage,home_score,home_tw,initial_ah_hint,initial_total_hint,latest_snapshot_stamp,league_cn,league_tw,list_date,list_lock_source,list_source,match_id,odds_frozen_from_snapshot,refresh_status,snapshot_stamp,source_page,state,total_full_company,total_full_current_away_or_under,total_full_current_home_or_over,total_full_current_line_or_draw,total_full_live_away_or_under,total_full_live_home_or_over,total_full_live_line_or_draw,total_full_open_away_or_under,total_full_open_home_or_over,total_full_open_line_or_draw,total_half_current_away_or_under,total_half_current_home_or_over,total_half_current_line_or_draw,total_half_live_away_or_under,total_half_live_home_or_over,total_half_live_line_or_draw,total_half_open_away_or_under,total_half_open_home_or_over,total_half_open_line_or_draw,xml_ah_away_water,xml_ah_home_water,xml_ah_line,xml_euro_away,xml_euro_draw,xml_euro_home,xml_total_line,xml_total_over_water,xml_total_under_water
Crow*,0.94,0.76,0.25,,,,0.94,0.76,0.25,,,,,,,,,,阿斯顿维拉U19,,,,9-8 20:00,Titan007百家欧赔均值,3.31,1.92,3.85,,,,3.22,1.96,3.58,,,,,,,,,,0.25,3,布鲁日U19,,,,,,,欧联U19,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3084123,,,20260908_072956,Titan007 Next,0,Crow*,0.93,0.77,3.0,,,,0.93,0.77,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.98,0.72,-1.25,,,,0.75,0.95,-1.25,,,,,,,,,,阿根廷女足U20,,,,9-8 21:00,Titan007百家欧赔均值,1.34,7.07,4.91,,,,1.44,5.35,4.54,,,,,,,,,,-1.25,3,贝宁女足U20(中),,,,,,,世女杯U20,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3025599,,,20260908_072956,Titan007 Next,0,Crow*,0.83,0.87,3.25,,,,0.95,0.75,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.82,0.88,0.5,,,,0.82,0.88,0.5,,,,,,,,,,加拿大女足U20,,,,9-8 21:00,Titan007百家欧赔均值,4.16,1.69,3.81,,,,3.55,1.89,3.5,,,,,,,,,,0.5,2.5,巴西女足U20(中),,,,,,,世女杯U20,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3025600,,,20260908_072956,Titan007 Next,0,Crow*,0.85,0.85,2.5,,,,0.85,0.85,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.83,0.87,-0.5,,,,0.83,0.87,-0.5,,,,,,,,,,皇家贝迪斯U19,,,,9-8 21:00,Titan007百家欧赔均值,1.74,3.8,4.07,,,,1.76,3.61,3.92,,,,,,,,,,-0.5,3.25,里尔U19,法U19-9,,,,,,欧联U19,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3084126,,,20260908_072956,Titan007 Next,0,Crow*,0.79,0.91,3.25,,,,0.79,0.91,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.7,1.06,-0.25,,,,0.88,0.88,0.0,,,,,,,,,,吉维森特U23,16,,,9-8 22:00,Titan007百家欧赔均值,2.21,2.77,3.43,,,,2.03,3.06,3.51,,,,,,,,,,0,2.75,马里迪莫U23,14,,,,,,葡U23,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3056277,,,20260908_072956,Titan007 Next,0,Crow*,0.85,0.91,2.75,,,,0.95,0.81,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.79,0.91,0.25,,,,0.79,0.91,0.25,,,,,,,,,,比利亚雷尔U19,,,,9-8 22:00,Titan007百家欧赔均值,2.93,2.03,3.94,,,,2.78,2.15,3.64,,,,,,,,,,0.25,3.25,多特蒙德U19,德青联1,,,,,,欧联U19,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3084124,,,20260908_072956,Titan007 Next,0,Crow*,0.8,0.9,3.25,,,,0.8,0.9,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.92,0.78,1.25,,,,0.92,0.78,1.25,,,,,,,,,,国际米兰U19,,,,9-8 22:00,Titan007百家欧赔均值,4.54,1.56,4.38,,,,5.9,1.4,4.63,,,,,,,,,,1.25,3.25,皇家马德里U19,,,,,,,欧联U19,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3084127,,,20260908_072956,Titan007 Next,0,Crow*,0.93,0.77,3.25,,,,0.93,0.77,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.9,0.8,-1.0,,,,0.9,0.8,-1.0,,,,,,,,,,塔林弗洛拉,2,,,9-8 22:30,Titan007百家欧赔均值,1.7,3.87,3.83,,,,1.57,4.68,3.95,,,,,,,,,,-1,3,纳尔瓦,10,,,,,,爱沙甲,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,2931440,,,20260908_072956,Titan007 Next,0,Crow*,0.75,0.95,3.0,,,,0.75,0.95,3.0,,,,,,,,,,,,,,,,,,
Crow*,1.03,0.85,1.0,,,,1.02,0.86,1.0,,,,,,,,,,雅罗,11,,,9-8 23:00,Titan007百家欧赔均值,5.5,1.49,4.27,,,,5.36,1.51,4.27,,,,,,,,,,1,3,埃尔维斯,9,,,,,,芬超降,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3085198,,,20260908_072956,Titan007 Next,0,Crow*,0.86,1.01,3.0,,,,0.85,1.02,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.9,0.98,1.0,,,,0.83,1.05,1.25,,,,,,,,,,玛丽港,12,,,9-8 23:00,Titan007百家欧赔均值,5.91,1.49,4.1,,,,5.51,1.54,4.01,,,,,,,,,,1.25,2.75,拉赫蒂,7,,,,,,芬超降,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3085199,,,20260908_072956,Titan007 Next,0,Crow*,0.87,1.0,2.75,,,,0.87,1.0,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.88,1.0,0.25,,,,1.03,0.85,0.0,,,,,,,,,,塞伊奈约基,10,,,9-8 23:00,Titan007百家欧赔均值,2.82,2.32,3.34,,,,2.84,2.29,3.41,,,,,,,,,,0,2.75,TPS土尔库,8,,,,,,芬超降,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3085200,,,20260908_072956,Titan007 Next,0,Crow*,0.9,0.97,2.75,,,,0.86,1.01,2.75,,,,,,,,,,,,,,,,,,
Crow*,1.06,0.82,0.25,,,,1.06,0.82,0.25,,,,,,,,,,奥卢,5,,,9-8 23:00,Titan007百家欧赔均值,3.4,2.05,3.28,,,,3.41,2.05,3.35,,,,,,,,,,0.25,2.5,VPS瓦萨,6,,,,,,芬超冠,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3085201,,,20260908_072956,Titan007 Next,0,Crow*,0.93,0.94,2.5,,,,0.83,1.04,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.8,0.9,1.25,,,,0.8,0.9,1.25,,,,,,,,,,诺米联,9,,,9-8 23:00,Titan007百家欧赔均值,4.88,1.49,4.33,,,,5.37,1.43,4.49,,,,,,,,,,1.25,3.25,诺梅卡柳,3,,,,,,爱沙甲,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,2931439,,,20260908_072956,Titan007 Next,0,Crow*,0.85,0.85,3.25,,,,0.85,0.85,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.9,0.92,0.5,,,,0.9,0.92,0.5,,,,,,,,,,费萨里哈曼,17,,,9-8 23:30,Titan007百家欧赔均值,3.32,1.96,3.61,,,,3.44,1.9,3.73,,,,,,,,,,0.5,3,达曼协作,8,,,,,,沙特联,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3046978,,,20260908_072956,Titan007 Next,0,Crow*,0.9,0.9,3.0,,,,0.8,1.0,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.82,0.88,0.75,,,,0.82,0.88,0.75,,,,,,,,,,HIFK足球,4,,,9-8 23:30,Titan007百家欧赔均值,3.04,1.9,3.96,,,,3.52,1.73,3.98,,,,,,,,,,0.75,3.5,PEPO拉宾兰塔,2,,,,,,芬乙A升,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3074359,,,20260908_072956,Titan007 Next,0,Crow*,0.86,0.84,3.5,,,,0.86,0.84,3.5,,,,,,,,,,,,,,,,,,
Crow*,0.75,0.95,0.75,,,,0.75,0.95,0.75,,,,,,,,,,哈哲尔,9,,,9-8 23:50,Titan007百家欧赔均值,4.58,1.66,3.51,,,,4.26,1.74,3.41,,,,,,,,,,0.75,2.25,阿尔兹拉费,5,,,,,,沙地甲,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3048479,,,20260908_072956,Titan007 Next,0,Crow*,0.95,0.75,2.25,,,,0.95,0.75,2.25,,,,,,,,,,,,,,,,,,
Crow*,0.81,0.89,-0.75,,,,0.81,0.89,-0.75,,,,,,,,,,阿尔乌拉,1,,,9-8 23:50,Titan007百家欧赔均值,1.6,4.81,3.66,,,,1.58,4.96,3.71,,,,,,,,,,-0.75,2.25,达马克,11,,,,,,沙地甲,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3048480,,,20260908_072956,Titan007 Next,0,Crow*,0.91,0.79,2.25,,,,0.91,0.79,2.25,,,,,,,,,,,,,,,,,,
Crow*,0.86,0.96,-0.25,,,,0.99,0.83,-0.25,,,,,,,,,,布赖代合作,13,,,9-8 23:55,Titan007百家欧赔均值,1.97,3.36,3.55,,,,2.11,3.16,3.39,,,,,,,,,,-0.25,2.5,哈森姆,10,,,,,,沙特联,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3046979,,,20260908_072956,Titan007 Next,0,Crow*,0.98,0.82,2.5,,,,0.98,0.82,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.93,0.95,-0.5,,,,0.93,0.95,-0.5,,,,,,,,,,古比斯,1,,,9-9 00:00,Titan007百家欧赔均值,1.91,3.5,3.6,,,,1.86,3.66,3.67,,,,,,,,,,-0.5,3,格尼斯坦,4,,,,,,芬超冠,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3085202,,,20260908_072956,Titan007 Next,0,Crow*,0.85,1.02,3.0,,,,0.86,1.01,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.78,0.92,0.25,,,,0.76,0.94,0.5,,,,,,,,,,墨西哥女足U20,,,,9-9 00:00,Titan007百家欧赔均值,3.07,2.05,3.54,,,,2.76,2.3,3.34,,,,,,,,,,0.5,2.75,波兰女足U20,,,,,,,世女杯U20,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3025601,,,20260908_072956,Titan007 Next,0,Crow*,0.65,1.05,2.75,,,,0.75,0.95,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.88,0.82,2.75,,,,0.8,0.9,2.75,,,,,,,,,,坦桑尼亚女足U20,,,,9-9 00:00,Titan007百家欧赔均值,19.44,1.07,9.44,,,,22.65,1.05,10.4,,,,,,,,,,2.75,3.75,英格兰女足U20(中),,,,,,,世女杯U20,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3025602,,,20260908_072956,Titan007 Next,0,Crow*,0.8,0.9,3.75,,,,0.8,0.9,3.75,,,,,,,,,,,,,,,,,,
Crow*,0.87,0.83,-0.25,,,,0.87,0.83,-0.25,,,,,,,,,,PPJ学院,6,,,9-9 00:00,Titan007百家欧赔均值,1.99,2.8,4.0,,,,2.06,2.71,3.9,,,,,,,,,,-0.25,3.75,HPS,5,,,,,,芬乙A升,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3074360,,,20260908_072956,Titan007 Next,0,Crow*,0.78,0.92,3.75,,,,0.78,0.92,3.75,,,,,,,,,,,,,,,,,,
Crow*,0.92,0.78,0.5,,,,0.92,0.78,0.5,,,,,,,,,,亚特兰提斯,3,,,9-9 00:00,Titan007百家欧赔均值,3.19,1.75,4.34,,,,3.07,1.84,4.11,,,,,,,,,,0.5,4,奇芬,1,,,,,,芬乙A升,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3074361,,,20260908_072956,Titan007 Next,0,Crow*,0.9,0.8,4.0,,,,0.9,0.8,4.0,,,,,,,,,,,,,,,,,,
Crow*,0.9,0.86,0.5,,,,0.9,0.86,0.75,,,,,,,,,,摩里伦斯U23,13,,,9-9 00:00,Titan007百家欧赔均值,3.82,1.74,3.72,,,,3.53,1.79,3.8,,,,,,,,,,0.75,2.75,维塞乌U23,2,,,,,,葡U23,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3056274,,,20260908_072956,Titan007 Next,0,Crow*,0.9,0.86,2.75,,,,0.96,0.8,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.96,0.8,0.0,,,,0.79,0.97,0.0,,,,,,,,,,莱里亚U23,4,,,9-9 00:00,Titan007百家欧赔均值,2.58,2.5,3.12,,,,2.75,2.33,3.19,,,,,,,,,,0,2.25,埃什特雷拉U23,18,,,,,,葡U23,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3056276,,,20260908_072956,Titan007 Next,0,Crow*,0.93,0.83,2.25,,,,0.93,0.83,2.25,,,,,,,,,,,,,,,,,,
Crow*,0.99,0.71,-0.25,,,,0.99,0.71,-0.25,,,,,,,,,,图拉兵工厂,俄甲10,,,9-9 00:30,Titan007百家欧赔均值,2.58,2.73,2.97,,,,2.44,2.73,3.16,,,,,,,,,,-0.25,2.5,伊凡诺沃,俄甲16,,,,,,俄杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3013074,,,20260908_072956,Titan007 Next,0,Crow*,0.78,0.92,2.5,,,,0.78,0.92,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.86,1.02,0.0,,,,0.88,1.0,0.0,,,,,,,,,,阿斯顿维拉,英超17,,,9-9 00:45,Titan007百家欧赔均值,2.41,2.69,3.62,,,,2.51,2.67,3.58,,,,,,,,,,0,2.75,布鲁日,比甲3,,,,,,欧冠杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3073135,,,20260908_072956,Titan007 Next,0,Crow*,0.94,0.94,2.75,,,,0.95,0.91,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.88,1.0,0.75,,,,0.99,0.89,0.75,,,,,,,,,,LASK林茨,奥甲1,,,9-9 00:45,Titan007百家欧赔均值,4.41,1.72,3.91,,,,4.29,1.77,3.91,,,,,,,,,,0.75,2.75,AEK雅典,希腊超2,,,,,,欧冠杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3073215,,,20260908_072956,Titan007 Next,0,Crow*,0.85,1.03,3.0,,,,1.03,0.83,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.89,0.99,1.0,,,,0.86,1.02,1.25,,,,,,,,,,SBV精英,5,,,9-9 00:45,Titan007百家欧赔均值,5.99,1.43,4.78,,,,5.11,1.56,4.39,,,,,,,,,,1.25,3.25,奈梅亨,10,,,,,,荷甲,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,2996117,,,20260908_072956,Titan007 Next,0,Crow*,0.88,0.99,3.5,,,,0.93,0.93,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.76,1.0,0.25,,,,0.76,1.0,0.25,,,,,,,,,,费雷堡青年队,南4,,,9-9 01:00,Titan007百家欧赔均值,2.67,2.3,3.42,,,,2.66,2.29,3.43,,,,,,,,,,0.25,3,特里尔,南5,,,,,,德地区南,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3031525,,,20260908_072956,Titan007 Next,0,Crow*,0.96,0.8,3.0,,,,0.96,0.8,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.84,0.92,0.5,,,,0.84,0.92,0.5,,,,,,,,,,TSV施泰因巴赫,南10,,,9-9 01:00,Titan007百家欧赔均值,3.14,1.95,3.72,,,,3.13,1.93,3.72,,,,,,,,,,0.5,3.5,奥芬巴查,南1,,,,,,德地区南,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3031530,,,20260908_072956,Titan007 Next,0,Crow*,0.84,0.92,3.5,,,,0.84,0.92,3.5,,,,,,,,,,,,,,,,,,
Crow*,0.82,0.94,-0.25,,,,0.82,0.94,-0.25,,,,,,,,,,史特加踢球者,南3,,,9-9 01:00,Titan007百家欧赔均值,2.04,3.05,3.5,,,,2.04,3.03,3.5,,,,,,,,,,-0.25,3,瓦尔多夫,南18,,,,,,德地区南,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3031532,,,20260908_072956,Titan007 Next,0,Crow*,0.91,0.85,3.0,,,,0.91,0.85,3.0,,,,,,,,,,,,,,,,,,
Crow*,1.06,0.82,-0.25,,,,1.08,0.8,-0.25,,,,,,,,,,切拉米卡克里奥帕特拉,4,,,9-9 01:00,Titan007百家欧赔均值,2.39,3.22,2.71,,,,2.34,3.29,2.75,,,,,,,,,,-0.25,1.75,史莫哈,18,,,,,,埃及超,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3059447,,,20260908_072956,Titan007 Next,0,Crow*,0.75,1.13,2.0,,,,1.05,0.82,1.75,,,,,,,,,,,,,,,,,,
Crow*,0.83,1.05,1.25,,,,0.82,1.06,1.25,,,,,,,,,,西梅德斯,13,,,9-9 01:00,Titan007百家欧赔均值,7.06,1.46,3.78,,,,7.77,1.41,3.95,,,,,,,,,,1.25,2.25,扎马雷克,3,,,,,,埃及超,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3059448,,,20260908_072956,Titan007 Next,0,Crow*,1.01,0.86,2.25,,,,0.94,0.93,2.25,,,,,,,,,,,,,,,,,,
Crow*,0.9,0.8,-1.25,,,,0.9,0.8,-1.25,,,,,,,,,,邦比女足,9,,,9-9 01:00,Titan007百家欧赔均值,1.3,7.53,5.02,,,,1.35,6.46,4.69,,,,,,,,,,-1.25,3,科尔丁女足,5,,,,,,丹女超,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3040387,,,20260908_072956,Titan007 Next,0,Crow*,0.8,0.9,3.0,,,,0.8,0.9,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.96,0.74,0.25,,,,0.96,0.74,0.25,,,,,,,,,,阿尔泰,3,,,9-9 01:30,Titan007百家欧赔均值,2.73,2.32,3.29,,,,3.27,2.01,3.3,,,,,,,,,,0.25,2.5,安瓦尔SA,16,,,,,,沙地甲,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3048481,,,20260908_072956,Titan007 Next,0,Crow*,0.88,0.82,2.5,,,,0.88,0.82,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.89,0.93,1.25,,,,0.82,1.0,1.25,,,,,,,,,,费哈,11,,,9-9 02:00,Titan007百家欧赔均值,5.42,1.46,4.54,,,,5.9,1.43,4.67,,,,,,,,,,1.25,3.25,吉达联合,4,,,,,,沙特联,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3046980,,,20260908_072956,Titan007 Next,0,Crow*,0.82,0.98,3.25,,,,0.82,0.98,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.86,0.96,0.5,,,,0.86,0.96,0.5,,,,,,,,,,吉达国民,6,,,9-9 02:00,Titan007百家欧赔均值,3.63,1.81,3.85,,,,3.31,1.96,3.7,,,,,,,,,,0.5,3,卡达西亚,3,,,,,,沙特联,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3046981,,,20260908_072956,Titan007 Next,0,Crow*,0.96,0.84,3.0,,,,1.0,0.8,3.0,,,,,,,,,,,,,,,,,,
Crow*,0.92,0.9,-0.25,,,,0.92,0.9,-0.25,,,,,,,,,,哈德斯菲尔德,英甲2,,,9-9 02:00,Titan007百家欧赔均值,2.2,2.81,3.44,,,,2.15,2.92,3.43,,,,,,,,,,-0.25,2.75,唐卡斯特,英甲22,,,,,,英锦赛,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3012858,,,20260908_072956,Titan007 Next,0,Crow*,0.85,0.95,2.75,,,,0.85,0.95,2.75,,,,,,,,,,,,,,,,,,
Crow*,0.99,0.83,0.75,,,,0.99,0.83,0.75,,,,,,,,,,托特纳姆热刺U21,英U21-6,,,9-9 02:00,Titan007百家欧赔均值,3.94,1.68,4.01,,,,4.1,1.64,4.12,,,,,,,,,,0.75,3.25,埃克塞特城,英乙16,,,,,,英锦赛,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3012955,,,20260908_072956,Titan007 Next,0,Crow*,0.99,0.81,3.25,,,,0.99,0.81,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.94,0.76,0.0,,,,0.94,0.76,0.0,,,,,,,,,,莫纳尔,2,,,9-9 02:00,Titan007百家欧赔均值,2.77,2.46,2.91,,,,2.79,2.5,2.82,,,,,,,,,,0,2,尼克希奇,8,,,,,,黑山甲,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3004495,,,20260908_072956,Titan007 Next,0,Crow*,0.81,0.89,2.0,,,,0.81,0.89,2.0,,,,,,,,,,,,,,,,,,
Crow*,0.85,0.85,-0.25,,,,0.85,0.85,-0.25,,,,,,,,,,般尼U21,英U21-26,,,9-9 02:00,Titan007百家欧赔均值,1.98,2.94,3.82,,,,2.08,2.78,3.78,,,,,,,,,,-0.25,3.25,弗利特伍德U21,英乙U21-5,,,,,,英U21杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3062681,,,20260908_072956,Titan007 Next,0,Crow*,0.85,0.85,3.25,,,,0.85,0.85,3.25,,,,,,,,,,,,,,,,,,
Crow*,0.77,0.93,-0.75,,,,0.77,0.93,-0.75,,,,,,,,,,布伦特福德U21,英U21-3,,,9-9 02:00,Titan007百家欧赔均值,1.52,4.12,5.04,,,,1.63,3.5,4.8,,,,,,,,,,-0.75,3.5,赫尔城U21,英乙U21-14,,,,,,英U21杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3062740,,,20260908_072956,Titan007 Next,0,Crow*,0.78,0.92,3.5,,,,0.78,0.92,3.5,,,,,,,,,,,,,,,,,,
Crow*,0.9,0.8,-0.75,,,,0.9,0.8,-0.75,,,,,,,,,,CA独立队后备队,,,,9-9 02:00,Titan007百家欧赔均值,1.68,4.33,3.48,,,,1.68,4.35,3.47,,,,,,,,,,-0.75,2.5,拉斐拉竞技后备队,,,,,,,阿后备,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3085143,,,20260908_072956,Titan007 Next,0,Crow*,0.78,0.92,2.5,,,,0.78,0.92,2.5,,,,,,,,,,,,,,,,,,
Crow*,0.95,0.81,0.25,,,,0.95,0.81,0.25,,,,,,,,,,康涅狄格州联合FC,,,,9-9 02:00,Titan007百家欧赔均值,2.83,2.1,3.63,,,,2.86,2.05,3.72,,,,,,,,,,0.25,3.5,亚特兰大联B队,,,,,,,美预备联,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3084111,,,20260908_072956,Titan007 Next,0,Crow*,0.79,0.97,3.5,,,,0.79,0.97,3.5,,,,,,,,,,,,,,,,,,
Crow*,0.95,0.75,0.5,,,,0.95,0.75,0.5,,,,,,,,,,狼队U21,英U21-30,,,9-9 02:00,Titan007百家欧赔均值,3.55,1.75,3.86,,,,3.53,1.75,3.87,,,,,,,,,,0.5,3.5,夏利法斯,英议联17,,,,,,英协联杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3060899,,,20260908_072956,Titan007 Next,0,Crow*,0.9,0.8,3.5,,,,0.9,0.8,3.5,,,,,,,,,,,,,,,,,,
Crow*,0.76,0.94,0.5,,,,0.76,0.94,0.5,,,,,,,,,,打比郡U21,英U21-5,,,9-9 02:00,Titan007百家欧赔均值,2.62,2.18,3.68,,,,2.99,1.96,3.75,,,,,,,,,,0.5,3.5,格茨海德,英议联22,,,,,,英协联杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3060900,,,20260908_072956,Titan007 Next,0,Crow*,0.87,0.83,3.5,,,,0.87,0.83,3.5,,,,,,,,,,,,,,,,,,
Crow*,0.95,0.75,0.5,,,,0.95,0.75,0.5,,,,,,,,,,诺丁汉森林U21,英U21-18,,,9-9 02:00,Titan007百家欧赔均值,3.68,1.7,4.11,,,,3.5,1.75,4.0,,,,,,,,,,0.5,3.25,斯坎索普,英议联21,,,,,,英协联杯,,2026-09-08,D:\codex\outputs\football_odds_trader\ledger\slate_rosters\titan007_roster_20260908.json,Next_20260908,3060901,,,20260908_072956,Titan007 Next,0,Crow*,0.79,0.91,3.25,,,,0.79,0.91,3.25,,,,,,,,,,,,,,,,,,
