统计日期,数据源,日期,开赛时间,比赛ID,赛事,比赛,比赛分类,微观板块,国家,赛事层级,盘口,水位分层,倾向意图,阻诱目标侧,理论资金主队占比,理论资金客队占比,实际资金主队占比,实际资金客队占比,资金偏离主队,资金偏离客队,资金过热侧,过热阈值,理论占比依据,实际资金流向,目标侧水位甜头,意图成败,资金流修正方向,资金流修正球队,资金流来源,资金流时间戳,动作,选择方向,投注盘向,投注球队,选中水位,综合胜率,盈亏平衡胜率,通过阈值,同档样本,同档选中胜率,风控状态,仓位系数,下注金额,已结算,结算标签,实际盈亏Unit,实际盈亏金额,赛果,比分来源,即时亚盘,盘口线,上盘方,候选映射方向,反向方向,候选依据,原模拟ID,记录口径
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 03:00,3003875,英超,伊普斯维奇 vs 利物浦,,欧洲五大系列,英格兰,未知分类,一球/球半,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,利物浦,1.05,0.541,,0.5078,,,,,,是,红,1.05,,0-2,原页面赛果留底,开 0.85/-1.0/1.03 → 即 0.82/-1.25/1.07,-1.25,,,,,20260904-TITAN-3003875-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 03:00,3013674,西甲,皇家贝蒂斯 vs 皇家马德里,,欧洲五大系列,西班牙,未知分类,一球/球半,0.81-0.90,真实示强/阻上,,,,,,,,,,,,,,,,,,反向,,上盘,皇家马德里,0.82,0.587,,0.5695,,,,,,是,黑,-1.0,,1-0,原页面赛果留底,开 1.01/-1.0/0.87 → 即 0.96/-1.25/0.93,-1.25,,,,,20260904-TITAN-3013674-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 03:05,2995332,法甲,巴黎圣日耳曼 vs 摩纳哥,,欧洲五大系列,法国,未知分类,球半,0.91-1.00,真实示强/阻上,,,,,,,,,,,,,,,,,,正向,,上盘,巴黎圣日耳曼,1,0.541,,0.52,,,,,,是,黑,-1.0,,1-2,原页面赛果留底,开 0.85/1.25/1.03 → 即 0.9/1.5/0.99,-1.5,,,,,20260904-TITAN-2995332-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 03:15,3023470,葡超,波尔图 vs 摩里伦斯,,欧洲非五大系列,葡萄牙,未知分类,两球/两球半,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,反向,,下盘,摩里伦斯,1.09,0.596,,0.4985,,,,,,是,红,1.09,,2-1,原页面赛果留底,开 0.88/2.0/1.0 → 即 1.06/2.25/0.83,2.25,,,,,20260904-TITAN-3023470-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 06:00,3012179,哥伦乙秋,波哥塔 vs 尤姆博独立,,南美系列,哥伦比亚,未知分类,平手/半球,0.91-1.00,诱下/上盘降温,,,,,,,,,,,,,,,,,,正向,,上盘,波哥塔,0.99,0.547,,0.5225125628140703,,,,,,是,黑,-1.0,,0-2,原页面赛果留底,开 0.89/0.25/0.81 → 即 0.99/0.25/0.77,-0.25,,,,,20260904-TITAN-3012179-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 06:00,2926309,智利乙,塔尔卡流浪者 vs 迪帕特斯,,南美系列,智利,未知分类,平手/半球,0.91-1.00,诱下/上盘降温,,,,,,,,,,,,,,,,,,正向,,上盘,塔尔卡流浪者,0.93,0.547,,0.5381347150259067,,,,,,是,红,0.93,,1-0,原页面赛果留底,开 0.86/0.25/0.84 → 即 0.93/0.25/0.83,-0.25,,,,,20260904-TITAN-2926309-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 06:00,2962610,阿甲,贝尔格拉诺 vs 飓风队,,南美系列,阿根廷,未知分类,平手/半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,贝尔格拉诺,0.82,0.584,,0.5694505494505495,,,,,,是,黑半,-0.5,,1-1,原页面赛果留底,开 1.02/0.5/0.86 → 即 0.82/0.25/1.07,-0.25,,,,,20260904-TITAN-2962610-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-04,2026-9-5 08:30,2940157,巴西乙,雷加塔斯巴西 vs 米内罗美洲,,南美系列,巴西,未知分类,一球/球半,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,雷加塔斯巴西,1.07,0.513,,0.5030917874396135,,,,,,是,红,1.07,,3-1,原页面赛果留底,开 0.92/1.0/0.96 → 即 1.07/1.25/0.81,-1.25,,,,,20260904-TITAN-2940157-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 12:00,3078021,澳维超,艾云达尔 vs 普雷斯顿莱恩,,其他系列,澳大利亚,未知分类,平手,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,艾云达尔,0.92,0.587,,0.5408,,,,,,是,红,0.92,,2-0,原页面赛果留底,开 1.02/0.25/0.8 → 即 0.92/0.0/0.97,-0.0,,,,,20260905-TITAN-3078021-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 15:00,3080615,澳昆超,潘尼苏拉 vs 摩顿城精英,,其他系列,澳大利亚,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,潘尼苏拉,0.83,0.584,,0.5664,,,,,,是,红,0.83,,3-2,原页面赛果留底,开 0.88/0.25/0.88 → 即 0.83/0.25/0.93,-0.25,,,,,20260905-TITAN-3080615-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 16:15,3009483,捷丙,波利斯拉夫B队 vs 索史尔扎普,,欧洲非五大系列,捷克,未知分类,平手,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,平手/待核,索史尔扎普,0.79,0.574,,0.5787,,,,,,否,待结算,,,1-3,原页面赛果留底,开 0.91/0.0/0.79 → 即 0.91/0.0/0.79,0.0,,,,,20260905-TITAN-3009483-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 17:00,3001168,日职丙,SC相模原 vs 长野琶扼搂,,日韩系列,日本,未知分类,半球/一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,SC相模原,0.86,0.572,,0.5576,,,,,,否,待结算,,,0-1,原页面赛果留底,开 0.85/0.5/0.85 → 即 0.86/0.75/0.84,-0.75,,,,,20260905-TITAN-3001168-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 17:00,3001165,日职丙,赞岐 vs 瑞拉滋贺,,日韩系列,日本,未知分类,平手,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,赞岐,0.85,0.603,,0.5605,,,,,,否,待结算,,,0-1,原页面赛果留底,开 0.95/0.25/0.75 → 即 0.85/0.0/0.85,-0.0,,,,,20260905-TITAN-3001165-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 18:00,3001161,日职丙,FC爱媛 vs 北九州向日葵,,日韩系列,日本,未知分类,半球/一球,>1.10,诱上/阻下,,,,,,,,,,,,,,,,,,正向,,下盘,北九州向日葵,1.13,0.562,,0.4894835680751174,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.75/0.5/0.95 → 即 0.7/0.75/1.13,0.75,,,,,20260905-TITAN-3001161-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 18:00,3000059,日职乙,鸟栖沙岩 vs 宫崎棒牛鸟,,日韩系列,日本,未知分类,平手,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,鸟栖沙岩,0.85,0.603,,0.5605,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.96/0.25/0.92 → 即 0.85/0.0/1.04,-0.0,,,,,20260905-TITAN-3000059-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 18:00,2925529,韩K2联,天安城 vs 华城FC,,日韩系列,韩国,未知分类,平手/半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,华城FC,0.84,0.603,,0.5635,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.8/-0.5/1.02 → 即 0.98/-0.25/0.84,-0.25,,,,,20260905-TITAN-2925529-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 18:00,2925530,韩K2联,金海 vs 全南天龙,,日韩系列,韩国,未知分类,平手,0.91-1.00,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,全南天龙,0.99,0.603,,0.5225,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.77/-0.25/1.05 → 即 0.83/0.0/0.99,0.0,,,,,20260905-TITAN-2925530-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 18:00,2925531,韩K2联,龙仁FC vs 水原FC,,日韩系列,韩国,未知分类,半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,水原FC,0.82,0.572,,0.5695,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.94/-0.5/0.88 → 即 1.0/-0.5/0.82,-0.5,,,,,20260905-TITAN-2925531-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 18:00,2929711,韩K联,富川FC vs 大田市民,,日韩系列,韩国,未知分类,半球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,大田市民,0.79,0.572,,0.5787,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.98/-0.5/0.9 → 即 1.11/-0.5/0.79,-0.5,,,,,20260905-TITAN-2929711-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:00,2951637,中甲,无锡吴钩 vs 延边龙鼎,,其他系列,中国,未知分类,平手/半球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,延边龙鼎,0.8,0.584,,0.5756,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.75/0.0/0.95 → 即 1.02/-0.25/0.8,-0.25,,,,,20260905-TITAN-2951637-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:00,2944807,中超,武汉三镇 vs 青岛西海岸,,其他系列,中国,未知分类,平手/半球,1.01-1.10,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,武汉三镇,1.06,0.587,,0.5054,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.9/0.5/0.8 → 即 1.06/0.25/0.8,-0.25,,,,,20260905-TITAN-2944807-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:00,3019127,德乙,沃尔夫斯堡 vs 科特布斯,,欧洲五大系列,德国,未知分类,一球/球半,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,沃尔夫斯堡,0.82,0.603,,0.5695,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 1.04/1.5/0.84 → 即 0.82/1.25/1.07,-1.25,,,,,20260905-TITAN-3019127-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:00,2913334,挪乙,桑韦肯 vs EIK通斯堡,,欧洲非五大系列,挪威,未知分类,半球/一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,桑韦肯,0.84,0.574,,0.5635,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.84/0.75/0.86 → 即 0.84/0.75/0.86,-0.75,,,,,20260905-TITAN-2913334-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:00,2914686,瑞典甲,韦纳穆 vs 瓦尔贝里,,欧洲非五大系列,瑞典,未知分类,平手,1.01-1.10,降温保护/诱下,,,,,,,,,,,,,,,,,,反向,,平手/待核,瓦尔贝里,1.01,0.576,,0.5175,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 1.07/0.25/0.81 → 即 0.88/0.0/1.01,0.0,,,,,20260905-TITAN-2914686-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:30,2951640,中甲,佛山南狮 vs 大连鲲城,,其他系列,中国,未知分类,平手/半球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,大连鲲城,0.82,0.587,,0.5695,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.9/-0.5/0.8 → 即 1.0/-0.25/0.82,-0.25,,,,,20260905-TITAN-2951640-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:30,2951641,中甲,南通支云 vs 广东广州豹,,其他系列,中国,未知分类,半球,0.91-1.00,真实示强/阻上,,,,,,,,,,,,,,,,,,正向,,上盘,广东广州豹,0.99,0.527,,0.5225125628140703,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.93/0.0/0.77 → 即 0.83/-0.5/0.99,-0.5,,,,,20260905-TITAN-2951641-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:30,3008207,英冠,斯托克城 vs 查尔顿,,欧洲五大系列,英格兰,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,斯托克城,0.83,0.576,,0.5664,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.83/0.25/1.05 → 即 0.83/0.25/1.05,-0.25,,,,,20260905-TITAN-3008207-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:30,3008204,英冠,普雷斯顿 vs 布莱克本,,欧洲五大系列,英格兰,未知分类,平手/半球,>1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,普雷斯顿,1.12,0.519,,0.4917,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.8/0.0/1.08 → 即 1.12/0.25/0.77,-0.25,,,,,20260905-TITAN-3008204-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:30,3008202,英冠,林肯城 vs 南安普敦,,欧洲五大系列,英格兰,未知分类,半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,南安普敦,0.83,0.576,,0.5664,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 1.04/-0.5/0.84 → 即 1.05/-0.5/0.83,-0.5,,,,,20260905-TITAN-3008202-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:30,3007089,英甲,维冈竞技 vs 斯托克港,,欧洲五大系列,英格兰,未知分类,半球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,斯托克港,1.05,0.519,,0.5078,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.87/-0.25/0.95 → 即 0.83/-0.5/1.05,-0.5,,,,,20260905-TITAN-3007089-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:30,3003877,英超,纽卡斯尔联 vs 伯恩茅斯,,欧洲五大系列,英格兰,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,纽卡斯尔联,0.83,0.576,,0.5664,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 1.03/0.25/0.85 → 即 0.83/0.25/1.06,-0.25,,,,,20260905-TITAN-3003877-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 19:35,2944809,中超,大连英博 vs 青岛海牛,,其他系列,中国,未知分类,球半,0.91-1.00,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,大连英博,1,0.505,,0.52,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.92/1.25/0.78 → 即 1.0/1.5/0.86,-1.5,,,,,20260905-TITAN-2944809-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,2944810,中超,山东泰山 vs 深圳新鹏城,,其他系列,中国,未知分类,一球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,山东泰山,0.82,0.584,,0.5695,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.9/1.0/0.8 → 即 0.82/1.0/1.04,-1.0,,,,,20260905-TITAN-2944810-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,2998107,丹麦甲,AB格莱萨克瑟 vs 奥尔堡,,欧洲非五大系列,丹麦,未知分类,平手/半球,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,AB格莱萨克瑟,0.82,0.574,,0.5695,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.81/0.0/1.01 → 即 0.82/0.25/1.0,-0.25,,,,,20260905-TITAN-2998107-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,2998108,丹麦甲,弗雷德里西亚 vs 埃斯比约,,欧洲非五大系列,丹麦,未知分类,一球/球半,0.81-0.90,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,弗雷德里西亚,0.84,0.574,,0.5635,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 1.01/1.25/0.81 → 即 0.84/1.25/1.05,-1.25,,,,,20260905-TITAN-2998108-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,2953209,哈萨克超,卡斯比阿克套 vs 阿拉木图凯拉特,,西亚/中亚系列,哈萨克斯坦,未知分类,一球/球半,1.01-1.10,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,阿拉木图凯拉特,1.06,0.607,,0.5054,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.85/-1.5/0.85 → 即 0.8/-1.25/1.06,-1.25,,,,,20260905-TITAN-2953209-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,3026031,德丙,普鲁士明斯特 vs 哈韦尔斯,,欧洲五大系列,德国,未知分类,半球/一球,0.81-0.90,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,普鲁士明斯特,0.81,0.603,,0.5725,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.9/1.0/0.8 → 即 0.81/0.75/1.05,-0.75,,,,,20260905-TITAN-3026031-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,3026030,德丙,梅彭 vs 萨尔布吕肯,,欧洲五大系列,德国,未知分类,平手,1.01-1.10,降温保护/诱下,,,,,,,,,,,,,,,,,,正向,,平手/待核,萨尔布吕肯,1.03,0.603,,0.5126,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.75/-0.25/0.95 → 即 0.83/0.0/1.03,0.0,,,,,20260905-TITAN-3026030-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,3026027,德丙,罗斯托克 vs 韦恩,,欧洲五大系列,德国,未知分类,一球,1.01-1.10,阻上/诱下,,,,,,,,,,,,,,,,,,正向,,上盘,罗斯托克,1.02,0.519,,0.515,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.8/0.75/0.9 → 即 1.02/1.0/0.84,-1.0,,,,,20260905-TITAN-3026027-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,3026032,德丙,雷根斯堡 vs 杜伊斯堡,,欧洲五大系列,德国,未知分类,半球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,杜伊斯堡,0.8,0.576,,0.5756,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.8/-0.5/0.9 → 即 1.06/-0.5/0.8,-0.5,,,,,20260905-TITAN-3026032-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,2913514,挪乙,斯吉德 vs 卡积沙斯,,欧洲非五大系列,挪威,未知分类,半球/一球,0.71-0.80,诱上/阻下,,,,,,,,,,,,,,,,,,反向,,上盘,卡积沙斯,0.76,0.574,,0.5882,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.94/-0.75/0.76 → 即 0.94/-0.75/0.76,-0.75,,,,,20260905-TITAN-2913514-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
2026-09-08,strict_update_20260908_072939/dashboard/index.html,2026-09-05,2026-9-5 20:00,2997715,法乙,兰斯 vs 甘冈,,欧洲五大系列,法国,未知分类,半球/一球,0.91-1.00,真实示强/阻上,,,,,,,,,,,,,,,,,,反向,,下盘,甘冈,0.99,0.542,,0.5225,,,,,,否,赛果待核,,,0-0,原页面赛果留底,开 0.8/0.5/1.02 → 即 0.89/0.75/0.99,0.75,,,,,20260905-TITAN-2997715-亚盘意图框架-待EV筛选,原页面冻结计划；同比赛同队同盘去重；均注模拟非真实成交
